,repo,commit,commit_message,message
253,solar-resources,93d156e49e5006fc3b86af38a082277a07b75488,Keystone can now be deployed using Puppet,Keystone can now be deployed using Puppet
254,puppet-savanna,d7eb65ff8bd70f3e6e5c2af921844c86e49d49ee,manifest v 0.1 based on nova manifests from puppetlabs,manifest v 0.1 based on nova manifests from puppetlabs
255,puppet-savanna,61df4b0b1f55c813a8b7b6dc9efc4c1023862e83,Use command 'echo' instead of 'sed',Use command 'echo' instead of 'sed'
256,puppet-savanna,b9312dbdf8595a5879ea74129a33bfb2ff6ddb60,Edit scripts as it needs for Fuel,Edit scripts as it needs for Fuel
257,puppet-savanna,8d6026533b81f8788ab34b485036dc0475259bdd,Edit command 'sed' for database config,Edit command 'sed' for database config
258,puppet-savanna,bc8b766e3c1ceeb1499a6095d76245a9869451eb,"Basic structure, preparing environment, Savanna installation, database","Basic structure, preparing environment, Savanna installation, database"
259,fuel-plugin-etckeeper,98936c686c3b906ff3a72bd2d9c50416c24627de,"Add userguide and fix commit task

This change adds the userguide to the plugin. Additionally this change
fixes deployment failures due to no pendinding changes when the commit
task is run.","Add userguide and fix commit task

This change adds the userguide to the plugin. Additionally this change
fixes deployment failures due to no pendinding changes when the commit
task is run."
260,fuel-plugin-etckeeper,d0f70097fcb56a268de60cefeec8273d639b2fa9,"Create etckeeper plugin

This plugin can be used to add etckeeper to a Fuel deployment.  When
enabled, etckeeper will be installed, configured and set to track
changes in the /etc folder on a given deployed node.","Create etckeeper plugin

This plugin can be used to add etckeeper to a Fuel deployment.  When
enabled, etckeeper will be installed, configured and set to track
changes in the /etc folder on a given deployed node."
261,fuel-plugin-vxlan-vlan-7,886291c0ed78744f3d92a48d75da9dc1bf9dc96b,"Merge pull request #9 from mitroko/master

Fix for bug in selector. Default setting should not be quoted.","Merge pull request #9 from mitroko/master

Fix for bug in selector. Default setting should not be quoted.Fix for bug in selector. Default setting should not be quoted."
262,fuel-plugin-vxlan-vlan-7,291ed2da1424f11c398cc1a89de61a9df88f0f31,"Fix for bug in selector. Default setting should not be quoted.

Two manifests contains faulty selectors. This patch fixes selectors.

Type: fix
Task: MOSS-331","Fix for bug in selector. Default setting should not be quoted.

Two manifests contains faulty selectors. This patch fixes selectors.

Type: fix
Task: MOSS-331"
263,fuel-plugin-vxlan-vlan-7,6c19cb349df58709af5a8ffefbbbe578bcf37d42,"Merge pull request #8 from mitroko/master

Updating README.md. MOS9 supported now.","Merge pull request #8 from mitroko/master

Updating README.md. MOS9 supported now.Updating README.md. MOS9 supported now."
264,fuel-plugin-vxlan-vlan-7,7474e01e4c9bbb06e4395d0da8ef1d8b102961e4,Fixing ml2 plugin ini path for liberty-8.0,Fixing ml2 plugin ini path for liberty-8.0
265,fuel-plugin-vxlan-vlan-7,05aedf5402bc7a9a85eb503ef35748d0d9a3b303,"Merge pull request #7 from mitroko/ml2_conf_path_fix

Ml2 conf path fix","Merge pull request #7 from mitroko/ml2_conf_path_fix

Ml2 conf path fixMl2 conf path fix"
266,fuel-plugin-vxlan-vlan-7,c8116ea1078c3cca87963cd007ea3d2519ad48a1,"Merge pull request #6 from mitroko/MOS9_template

Mos9 template","Merge pull request #6 from mitroko/MOS9_template

Mos9 templateMos9 template"
267,fuel-plugin-vxlan-vlan-7,b752855af29deadbbb27265c350ec6ead7398b60,"Merge pull request #4 from mitroko/lint_fix

Puppet lint checks","Merge pull request #4 from mitroko/lint_fix

Puppet lint checksPuppet lint checks"
268,fuel-plugin-vxlan-vlan-7,3fa2cbe4236843e0ad1c892fc10afa81fb0d9b84,"Fixing path for ini_subsetting resource

Due to path change in mitaka, plugin configures wrong file.
This patchset fixes this issue.

Type: fix
Task: MOSS-331","Fixing path for ini_subsetting resource

Due to path change in mitaka, plugin configures wrong file.
This patchset fixes this issue.

Type: fix
Task: MOSS-331"
269,fuel-plugin-vxlan-vlan-7,02a6e31edbc122eb52590750e1d4708cbd0ab13d,"Services names fix.

Each release could use different names for openvswitch and neutron
services.
That names are already stored in ::neutron::params
This patchset fixes names collisions between MOS8 and MOS9

Type: fix
Task: MOSS-331","Services names fix.

Each release could use different names for openvswitch and neutron
services.
That names are already stored in ::neutron::params
This patchset fixes names collisions between MOS8 and MOS9

Type: fix
Task: MOSS-331"
270,fuel-plugin-vxlan-vlan-7,8a8a318d5316dd52b0d774e0ed4fd6cc98a1b9fb,"Puppet lint checks

Type: style
Task: MOSS-331","Puppet lint checks

Type: style
Task: MOSS-331"
271,fuel-plugin-vxlan-vlan-7,8063d35cf75035113809b93ad901ec77103977ee,"Merge pull request #2 from mitroko/fix_metadata

Metadata extraction fix","Merge pull request #2 from mitroko/fix_metadata

Metadata extraction fixMetadata extraction fix"
272,fuel-plugin-vxlan-vlan-7,3a958d45ad9023e21478bb505d2b38d83c35d4e8,"Metadata extraction fix

Type: fix
Task: MOSS-331","Metadata extraction fix

Type: fix
Task: MOSS-331"
273,fuel-plugin-vxlan-vlan-7,dc5a700a93e40bcf7b8d512f0ffa057ee6aa14e4,"Merge pull request #1 from mitroko/refactoring_1

Refactoring 1","Merge pull request #1 from mitroko/refactoring_1

Refactoring 1Refactoring 1"
274,fuel-plugin-vxlan-vlan-7,7745a7227499b6190ffc30962652aa3c02936d36,"Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331","Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331Refactoring 1"
275,fuel-plugin-vxlan-vlan-7,1167e277b8db91ecfd2764a2105c562c9f979945,"Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331","Refactoring #1

1) Cosmetic metadata changes
2) Functional fixes for puppet manifests.

This refactoring step provides minimal changes from original version.
Right way to change values in ml2_conf.ini is to make hiera override.
This step will be proposed later.

Type: refactor
Task: MOSS-331Refactoring 1"
276,fuel-plugin-vxlan-vlan-7,f26d7716d2e399c48f33bb044725ba077353be46,first commit,first commit
277,solar,5e603bb560d178fdc3b42f70132448a767ec3086,Merge remote-tracking branch 'upstream/master',Merge remote-tracking branch 'upstream/master'
278,solar,f1a3b1afca261898cca1d31cbb58955b0e041a17,Remove f2s directory,Remove f2s directory
279,solar,c57937edb9e7e242693b800c75bbbbbd4312abdd,Generate inputs for compute and ceph-osd,Generate inputs for compute and ceph-osd
280,solar,de76c08a6a383187576e202f8bdec6b085733c6a,Change path to actions,Change path to actions
281,solar,cf5b0edafa6ee09b20442a6101d123cd37152359,Fix inputs in resources,Fix inputs in resources
282,solar,5de8818efb9e929cf804099309c31a33ba85a30a,Add additional packages and config for container,Add additional packages and config for container
283,solar,1d3409e381af59a6365d90e1721e8865929aac3a,Save generated resources with inputs,Save generated resources with inputs
284,solar,cd3f1978b3e04f81b82e25b135d2cb7c8a35e445,Add manager globals.pp,Add manager globals.pp
285,solar,8d86c837880ed8e9a8458d0b7d4ab3543e341606,"Merge pull request #287 from Mirantis/new_db

new db backend","Merge pull request #287 from Mirantis/new_db

new db backendnew db backend"
286,solar,c3e81e56c71bc0c349523b36990626bfefd8db04,"Merge pull request #309 from loles/os

Make puppet run on the new_db","Merge pull request #309 from loles/os

Make puppet run on the new_dbMake puppet run on the new_db"
287,solar,4d7efd4ae70002b4c09633db69aedabae320b53d,Make puppet run on the new_db,Make puppet run on the new_db
288,solar,3fdea06486ec266559535d0cbf7da39e4e1ab6dc,"Merge pull request #277 from pigmej/pigmej-fix-158

Added update action to nova_compute_libvirt_puppet","Merge pull request #277 from pigmej/pigmej-fix-158

Added update action to nova_compute_libvirt_puppetAdded update action to nova_compute_libvirt_puppet"
289,solar,9ea3b2354adeced77bf311b29bd150f2a3e0913c,"Merge pull request #270 from loles/librarian

change db_port","Merge pull request #270 from loles/librarian

change db_portchange db_port"
290,solar,9f037ffa229e407ee786c1209d1d7eee93d16831,Added update action to nova_compute_libvirt_puppet,Added update action to nova_compute_libvirt_puppet
291,solar,f5ab0fba0569835fb39dd14c6c871b49213daa15,Add update action for nova_compute,Add update action for nova_compute
292,solar,1618caf931e52c0683df5162f6182c8c57e03ff8,Run and remove are the same,Run and remove are the same
293,solar,9878adb9b5a70082bdaf653d0a9e3f426e578199,Run and remove are the same,Run and remove are the same
294,solar,17f80b4a5b6ed9d1b6f2921b8418382969c82efc,Do not use hardcoded db port,Do not use hardcoded db port
295,solar,43329c8b44adc8b5b8fa378ce701f6a24f236ae7,Add and fix update actions. changing db_port should work now,Add and fix update actions. changing db_port should work now
296,solar,6e40b6550d18c927336a69d70c30bc216596d68f,"Merge pull request #254 from loles/librarian

Move to Librarian","Merge pull request #254 from loles/librarian

Move to LibrarianMove to Librarian"
297,solar,8c1dc6623aa22e6b1615a8fb6f417d4422f1cf6f,"Merge branch 'master' into librarian

Conflicts:
	examples/openstack/openstack.py","Merge branch 'master' into librarian

Conflicts:
	examples/openstack/openstack.py"
298,solar,8da98c3c80eb64191fab6933b32b613788fe36bf,Copy action run to update,Copy action run to update
299,solar,e077a157269229f6d35013e0de2a897572369f47,Use default token backend. KVS seems to be broken,Use default token backend. KVS seems to be broken
300,solar,4a3add5f3d38ffa9218c099129e77faf3e965887,"Merge pull request #244 from bogdando/node_network_puppet

Node network puppet","Merge pull request #244 from bogdando/node_network_puppet

Node network puppetNode network puppet"
301,solar,2d56dc902f2e46b04afe961c00bc6790365c886b,"Merge pull request #236 from dshulyak/library_poc

Ceph-mon installation using fuel-library","Merge pull request #236 from dshulyak/library_poc

Ceph-mon installation using fuel-libraryCeph-mon installation using fuel-library"
302,solar,19366f66c9d4cb6966d5aed8db592851fa30927b,Add ceph_mon resource and example,Add ceph_mon resource and example
303,solar,9751b87906c953e4fd08e89090568008f57a8218,"Workaround l23network module issue

* W/a https://github.com/xenolog/l23network/issues/105
* Set use_ovs to true
* Use kind of a ""stable"" commit of l23network module
  as there is no yet any tags exist

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Workaround l23network module issue

* W/a https://github.com/xenolog/l23network/issues/105
* Set use_ovs to true
* Use kind of a ""stable"" commit of l23network module
  as there is no yet any tags exist

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
304,solar,289f022b93f824e597688c31d2d6a9a128525a56,"Update node_network resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Update node_network resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
305,solar,3d203c970afbfb382770bba33437e72fefa0e4f1,"Add node_network puppet resource

WIP

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add node_network puppet resource

WIP

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
306,solar,5562b280277f0156a5630422573987cf32a1781b,"Bring back 'value' in input data, fix ansible_template .value

'value' is artificial here, but it's easier to do than change all
Puppet run.pp/remove.pp files.","Bring back 'value' in input data, fix ansible_template .value

'value' is artificial here, but it's easier to do than change all
Puppet run.pp/remove.pp files."
307,solar,88462db2fc164b6b9d1f3bdea61a8853b179f4c2,Graph DB: upload hiera yaml configs for puppet,Graph DB: upload hiera yaml configs for puppet
308,solar,5b639cf867c624bbbff9b2e2ae6eba5ddebfe4b0,Merge branch 'master' into cgenie/graph-db,Merge branch 'master' into cgenie/graph-db
309,solar,0366126cb4d333b174f9488e9c8825818e3022ad,Merge branch 'master' into jnowak/pluggable_transports,Merge branch 'master' into jnowak/pluggable_transports
310,solar,9ed99fd8bbd9cf79ad301f724414e7857f223f75,Merge branch 'master' into bogdando/rabbitmq,Merge branch 'master' into bogdando/rabbitmq
311,solar,c96701c4280a8cf2e80f9c68aa7ed8d13bfc38d2,"Merge pull request #73 from Mirantis/bogdando/nova

Bogdando/nova","Merge pull request #73 from Mirantis/bogdando/nova

Bogdando/novaBogdando/nova"
312,solar,9291303ce6f810452a867d4c30ea9bd18f3a3e68,Merge branch 'master' into jnowak/sol_103,Merge branch 'master' into jnowak/sol_103
313,solar,4dbfd63c6d41493b71d5ce991a802d45ad535b31,"Fix nova_generic_service resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix nova_generic_service resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
314,solar,94979f8d4a266ae44afb65c84e0ac0c55523496a,"Add nova generic service resource

* The generic service resource may be used
to deploy multiple nova services like vncproxy,
scheduler, consoleauth etc.
* Add composition layer for the scheduler service

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add nova generic service resource

* The generic service resource may be used
to deploy multiple nova services like vncproxy,
scheduler, consoleauth etc.
* Add composition layer for the scheduler service

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
315,solar,43c1a8143c7ced411215f836006da51d0319fa50,"Merge pull request #78 from Mirantis/jnowak/events_riak1

Complete event based riak example","Merge pull request #78 from Mirantis/jnowak/events_riak1

Complete event based riak exampleComplete event based riak example"
316,solar,b53c833f20b32d027b057187441bac04ff8cee67,Merge branch 'master' into jnowak/events_riak1,Merge branch 'master' into jnowak/events_riak1
317,solar,b113ce2a7c36aeef744298eb8829cc3d43a79d4f,"Merge pull request #81 from Mirantis/bogdando/neutron

Bogdando/neutron","Merge pull request #81 from Mirantis/bogdando/neutron

Bogdando/neutronBogdando/neutron"
318,solar,aff97b4a7c91d288d9c6e6d42d1eaa10590dea99,Merge branch 'pretty' into jnowak/events_riak1,Merge branch 'pretty' into jnowak/events_riak1
319,solar,8a5090ff187662163a8388bb8088e2102bedaf38,"Del duplicated puppet parameter

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Del duplicated puppet parameter

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
320,solar,23899f01675a3d74b4174b0fcf60eb9d4e463da7,"Fix ml2 agent resource and compostion

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix ml2 agent resource and compostion

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
321,solar,2c1855230c65e3e447ab90f635b6fecd0ceb20cd,"W/a LP1490438 for ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","W/a LP1490438 for ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
322,solar,6f72acde369ff6399457246174b59585f2aedfad,"Remove ovs plugin and agent

Those aren't exist since Juno

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Remove ovs plugin and agent

Those aren't exist since Juno

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
323,solar,1d990bb3410e9bf1d4146b54e32f99026dc387e0,"Add neutron agent ovs with ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron agent ovs with ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
324,solar,696e0445ed1a07eb99622937a8a63ec053d61789,"Add neutron ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
325,solar,3505edef883985123fdc991c639a97bfc0333a47,Merge branch 'master' into cgenie/graph-db,Merge branch 'master' into cgenie/graph-db
326,solar,e00003a53f41fb8ed7088ab748fdc4b244045ab5,"Merge pull request #53 from Mirantis/bogdando/apache_puppet

Add apache puppet resource","Merge pull request #53 from Mirantis/bogdando/apache_puppet

Add apache puppet resourceAdd apache puppet resource"
327,solar,6d5b1302a222c2761f6f118f40f5b3fac5675088,"Merge pull request #60 from Mirantis/bogdando/neutron

Bogdando/neutron","Merge pull request #60 from Mirantis/bogdando/neutron

Bogdando/neutronBogdando/neutron"
328,solar,2e78911e5c57794490311ab35fd94eb263f6c7c7,"Fix neutron conf for compute and nova_neutron resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix neutron conf for compute and nova_neutron resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
329,solar,6251331f2701d8adeb695c3af24baad60c90d7e7,"Fix neutron db stamp head

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix neutron db stamp head

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
330,solar,ad533c3cdfb0ca6766cee04fcee01b6d7634e3c8,"Add neutron metadata agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron metadata agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
331,solar,fa52977697c8d9169310c7d036dcae9da8d86a49,"Add neutron L3 agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron L3 agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
332,solar,4a9fee81e86c3af863d85118fde0378309c6e416,"Add neutron DHCP agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron DHCP agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
333,solar,d83e20317175a886a543c36fb53ccaf799a4b954,"Fix neutron stamp/upgrade head

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix neutron stamp/upgrade head

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
334,solar,956261f31adba6983a34c2b33027e1dcb7ee48a9,"Fix core plugin, remove external class ref for neutron

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix core plugin, remove external class ref for neutron

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
335,solar,26bf28ffc8384a279e7859baa9d8ac28a921c4d4,"Fix removed sql_con

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix removed sql_con

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
336,solar,261975552bbee198839aea1c1bb582ba0aa05da6,"Add composition for OVS plugin/agent

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add composition for OVS plugin/agent

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
337,solar,ad9e1fa3ec442e425eb383f7422b7eb256aaf26f,"Remove deprecated/unused sql conn inputs

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Remove deprecated/unused sql conn inputs

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
338,solar,5bc771b8f6d4f08eaec575e08c6c68109db4b235,"Add neutron OVS agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron OVS agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
339,solar,190beffd6c9adcd8421c1f5bb48455e843fae1b5,"Add neutron ovs plugin resource

* Add compostion layer for OVS plugin with GRE
* Fix neutron tags, use_ssl input

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add neutron ovs plugin resource

* Add compostion layer for OVS plugin with GRE
* Fix neutron tags, use_ssl input

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
340,solar,0570c4a670e64de8964d1b3268cc705f8a94bef2,"Remove external class ref for neutron server resource

* Fix rabbit inputs for neutron
* Decouple service neutron-server from neutron class

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Remove external class ref for neutron server resource

* Fix rabbit inputs for neutron
* Decouple service neutron-server from neutron class

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
341,solar,8be490610cd4d7fe188e1cabfc3da806b9ed4193,"Decouple neutron resource

* Use neutron base and API(server) resources
* Add db and db user for neutron composition layer

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Decouple neutron resource

* Use neutron base and API(server) resources
* Add db and db user for neutron composition layer

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
342,solar,a2d72c4fc9836ce63134f2965285648b377d580a,"Add apache puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add apache puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
343,solar,3f02ae0d7cdb7d178ec1c4892335378265f994c5,Merge branch 'master' into dry-run,Merge branch 'master' into dry-run
344,solar,b709d170e1b4d901dd47d9844dc124966034ddd2,"Merge pull request #61 from Mirantis/example-refactor

Refactor example-puppet.py actions","Merge pull request #61 from Mirantis/example-refactor

Refactor example-puppet.py actionsRefactor example-puppet.py actions"
345,solar,8daccdf77ea43fe272e89bc30960728c5a39fd33,Refactor example-puppet.py actions,Refactor example-puppet.py actions
346,solar,dac6855fa4a4d02f5c386d7bbcdfdbfc84c5e791,"Merge pull request #59 from Mirantis/bogdando/cinder

Add cinder_glance resource","Merge pull request #59 from Mirantis/bogdando/cinder

Add cinder_glance resourceAdd cinder_glance resource"
347,solar,8d1c48acfd40c0a8ffd561b61248ec05f317eb17,"Decompose glance_api_servicers input

Because of existing limitations for resource inputs
connections, the glance_api_servicers upstream parameter
was decomposed to host and port.

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Decompose glance_api_servicers input

Because of existing limitations for resource inputs
connections, the glance_api_servicers upstream parameter
was decomposed to host and port.

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
348,solar,847f17b1a3474fbf822b60de5adb7dc80b86943d,"Add cinder volume ISCSI resource

Add ISCSI backend as enabled default for the
cinder_volume resource. Note, cannot be decoupled
as a separate resource because of the external
puppet class reference hardcoded upstream.

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add cinder volume ISCSI resource

Add ISCSI backend as enabled default for the
cinder_volume resource. Note, cannot be decoupled
as a separate resource because of the external
puppet class reference hardcoded upstream.

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
349,solar,ab24480e3256d646b72ed813e502823d05ce8a0c,"Add cinder_glance resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add cinder_glance resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
350,solar,b1faa0f9784576afded6164ff8abbfd82384b3a8,"Merge pull request #58 from Mirantis/bogdando/nova

Bogdando/nova","Merge pull request #58 from Mirantis/bogdando/nova

Bogdando/novaBogdando/nova"
351,solar,51d122118964531bcce9d6ebe63b4b6f1f90c60a,"Fix glance api servers for nova compute

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix glance api servers for nova compute

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
352,solar,d8f5971084761a01f479895eaf9dfcccf1f01cfa,"Add nova_neutron resource.

Includes configuration only classes for nova compute:
nova::network::neutron and nova::compute::neutron
Combined into the single resource as the latter one
is too small (it has only 2 conf params)

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add nova_neutron resource.

Includes configuration only classes for nova compute:
nova::network::neutron and nova::compute::neutron
Combined into the single resource as the latter one
is too small (it has only 2 conf params)

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
353,solar,41433b26db5d2420c124bde8c1c8b84bd00d1fb4,"Add nova comp libvirt resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add nova comp libvirt resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
354,solar,204853a12195418152e7f06886ccd747c30cf9c6,"Add exec post config and network refresh to n-compute

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add exec post config and network refresh to n-compute

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
355,solar,88d11981a331ceaf4809a5431b9b0dd8f359d918,"Add nova compute resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add nova compute resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
356,solar,041161cf17752fd2c11fc35dc55e1e7320496e5d,"Add nova conductor resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add nova conductor resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
357,solar,43843b6f6145e091c47236e59d3754f06d41259c,"Fix remove nova api resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix remove nova api resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
358,solar,f4bb568aeeedb7a1dfb46b35d69f7a7700258562,"Fix schema and db-sync condition

Db sync should always be run once we
decoupled nova api from nova, unless we
have a proper notification system

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix schema and db-sync condition

Db sync should always be run once we
decoupled nova api from nova, unless we
have a proper notification system

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
359,solar,4c862d6bf15586b2f4ac55993de387c34118616c,"Add missing post-config and nova-common

Required for decoupling usage of nova and
nova api classes in separate catalog runs

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add missing post-config and nova-common

Required for decoupling usage of nova and
nova api classes in separate catalog runs

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
360,solar,a35697ae3a1a835beac41ade9a7179b54dbb6418,"Add missed admin_password for nova api resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add missed admin_password for nova api resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
361,solar,86136d77f6e7d1160f5a695bf94d22362812f340,"Fix typo

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix typo

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
362,solar,70d9a0502ddacdda8f5fa3386b2f7c874850fb33,"Add nova api puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add nova api puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
363,solar,648dd6d4bcbe2dd19a81ff7be8f871dd5294c8b5,"Del nova_api after moved to nova_puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Del nova_api after moved to nova_puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
364,solar,b26c8f954164c6552636e5dfce53ed2f6dca7e61,"Fix schema for nova puppet

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix schema for nova puppet

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
365,solar,08b4bb7f028957064476f506f87e1404b8bb81b0,"Create nova base puppet resource

Also align composition layer:
- rename nova_api to nova_puppet
- adjust connections

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Create nova base puppet resource

Also align composition layer:
- rename nova_api to nova_puppet
- adjust connections

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
366,solar,44196230dbd2f8e1e069702fe374005d79a2e4b1,"Merge pull request #32 from Mirantis/glance-puppet

Glance puppet","Merge pull request #32 from Mirantis/glance-puppet

Glance puppetGlance puppet"
367,solar,ca9cbd0a0a2d550c96ff5e92c1b453fa762d7d91,"Fix remove actions for glance puppet resources

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Fix remove actions for glance puppet resources

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
368,solar,1b400b27e32fc649fee7ae8c51f75d1f84ac3a52,"Add glance registry puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>","Add glance registry puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
